1	-8.5810119334783419	0.0040635787479792	0.0067356736605555	4.8009074491692854	-0.0083219535874279	-0.0023064203834848	0.2966115892219693	2.371230
2	-8.4053699693200645	0.0080526618093937	0.0136737020441982	4.8781093299511351	-0.0164230175735691	-0.0048908395053081	0.2967485043907251	2.057842
3	-8.2261741424433392	0.0119700065063746	0.0208024896518815	4.9492049303438792	-0.0242779899823911	-0.0077422703268297	0.2965353038597465	1.931263
4	-8.0440196258603649	0.0157998487433022	0.0280704920302412	5.0138997469376587	-0.0318889740437332	-0.0108754719118679	0.2957846628740153	1.942388
5	-7.8593052875250127	0.0195735610127727	0.0353633945077359	5.0717294355101972	-0.0392608798736190	-0.0143569992094303	0.2945045168330829	2.033385
6	-7.6724365704703335	0.0232909439843429	0.0426510574594380	5.1227220316585900	-0.0463656836848070	-0.0182085750350883	0.2929704046463041	1.925784
7	-7.4840901597259144	0.0269162004722379	0.0499169756833846	5.1665760766560247	-0.0531697994049072	-0.0224270818240040	0.2908067348886315	1.969045
8	-7.2945369518010192	0.0304516104974335	0.0570856694635348	5.2024216098541416	-0.0596137423497097	-0.0270824849299535	0.2881352330693512	2.050546
9	-7.1046323715810971	0.0338707499617912	0.0640991553783053	5.2301799181301556	-0.0657255349018506	-0.0321499396993972	0.2851078810188684	1.927429
10	-6.9148808171419018	0.0371347634812567	0.0709317599096594	5.2498216921398217	-0.0714920197388191	-0.0376119340695682	0.2818893412153876	1.941483
11	-6.7253638745697089	0.0402274614107909	0.0775831856916187	5.2612732594263480	-0.0768962758811953	-0.0434711947752876	0.2792387193136251	2.088578
12	-6.5364673855393205	0.0431058522417056	0.0840400747593857	5.2645389585241089	-0.0819343890832548	-0.0497025400195301	0.2766949014544200	1.965236
13	-6.3488822878870570	0.0457129561369414	0.0902681074772743	5.2601771286115060	-0.0866438217408138	-0.0562603644547066	0.2739806069749735	1.991789
14	-6.1630085326277131	0.0480191028628283	0.0962498834731228	5.2487144353811859	-0.0910382988387917	-0.0631141370980749	0.2714211325254597	1.951370
15	-5.9787608874956568	0.0500138823123246	0.1020108286390057	5.2309984487500865	-0.0951257330779528	-0.0701884389280428	0.2690567014060776	2.067558
16	-5.7958488521448883	0.0517163967197947	0.1075807435255259	5.2074781572597164	-0.0989201836616857	-0.0774499931655593	0.2674870056031010	1.869474
17	-5.6142301301467485	0.0531174123548221	0.1129912169727927	5.1792612596696239	-0.1024482656823243	-0.0848171747150122	0.2657811197088290	2.014118
