1	-6.6189855677728655	0.0026838651436074	0.0067887835318995	-1.0055366294285031	-0.0054205199817786	-0.0041426446281926	0.2665861488710866	21.373113
2	-6.4371716654735236	0.0052691750807228	0.0134971908953990	-0.9864147890850709	-0.0105926730621587	-0.0085268063958741	0.2652795171421347	1.918522
3	-6.2543967547629071	0.0077585735075176	0.0201112132184397	-0.9735439750707877	-0.0155227979255266	-0.0131062192461286	0.2636937887711202	1.837148
4	-6.0709527796781835	0.0101582762204500	0.0266199907755526	-0.9664323955242531	-0.0201965760498777	-0.0178280189014632	0.2617106385691042	1.914282
5	-5.8871794476021089	0.0124690821850328	0.0329821590191330	-0.9651696812069589	-0.0246025174281436	-0.0226795309735197	0.2592506560592121	1.782981
6	-5.7032782615111648	0.0146673906909280	0.0392065772424644	-0.9698590569792470	-0.0287763118350074	-0.0276259439818901	0.2569503207406804	1.764626
7	-5.5194547040888411	0.0167474827690375	0.0453079302194476	-0.9803127644064686	-0.0327055146813628	-0.0326382179934417	0.2546107558694479	1.766743
8	-5.3348008771817339	0.0187688600037372	0.0513109757382837	-0.9956935929055490	-0.0362926587649709	-0.0376825619282034	0.2526781052371673	1.747058
9	-5.1493763415156169	0.0208092667746345	0.0571620295758108	-1.0149927671430894	-0.0395824110131797	-0.0427263453255636	0.2506346848073907	1.733510
10	-4.9635339008685895	0.0228786471611355	0.0628432850636687	-1.0376315795836448	-0.0425693933828015	-0.0477273838927054	0.2479854020565493	1.678509
11	-4.7768603166235577	0.0249961693189502	0.0684242798907409	-1.0629636752227316	-0.0452630891712732	-0.0525817410384254	0.2455390164163907	1.728430
12	-4.5894449660778056	0.0271610743964763	0.0739162720052805	-1.0905061105697358	-0.0476507593164566	-0.0572404113383272	0.2427496389735594	1.658597
13	-4.4015177385552651	0.0293736229650996	0.0792984000434455	-1.1190348047857051	-0.0498176784765763	-0.0616449511052330	0.2394584541815109	1.685207
14	-4.2134530629370488	0.0316241874834273	0.0845427419448167	-1.1475325844309647	-0.0517797471262611	-0.0657509492350370	0.2352887718479665	1.654832
15	-4.0254276966847113	0.0338777402640380	0.0896706936668210	-1.1751813141336218	-0.0535004795517301	-0.0694961385039938	0.2304482534903980	1.658777
16	-3.8380802946325927	0.0360458802178119	0.0947053989119401	-1.2020376285155490	-0.0549624741165772	-0.0728368104294368	0.2248760047765367	1.660826
17	-3.6525616823729665	0.0379944021131668	0.0996517394559821	-1.2280814229886867	-0.0562427835928245	-0.0756976550891042	0.2180554714333609	1.645381
18	-3.4694878954759965	0.0396603279331205	0.1044716743878326	-1.2526108781435799	-0.0573889834898581	-0.0780469115473283	0.2105197314762246	1.660370
19	-3.2887452214129995	0.0410329211060019	0.1091506680599605	-1.2745680634272689	-0.0584153728338412	-0.0798683570225142	0.2032695657697472	1.654702
20	-3.1103735699251307	0.0420620619956487	0.1137386360561991	-1.2937394459889517	-0.0593259137350961	-0.0811263611647033	0.1968339051532355	1.634411
21	-2.9349947482042920	0.0426647226887309	0.1182686438958854	-1.3111147433756454	-0.0601051610210743	-0.0818402692641926	0.1911132943178120	1.633235
22	-2.7633420466144276	0.0427733638688688	0.1227582057482707	-1.3269691060821724	-0.0608029748352309	-0.0820186583629235	0.1860799421621983	1.672028
23	-2.5956466782545822	0.0423462808990067	0.1272469409130088	-1.3410877507615409	-0.0614416130205225	-0.0816468340948043	0.1824231620091665	1.657721
24	-2.4314895656855291	0.0413977378495620	0.1317918470188853	-1.3530100172159381	-0.0620777732580286	-0.0807235196397063	0.1809782096190825	1.619088
25	-2.2706060209280765	0.0399562081942391	0.1364112333654649	-1.3631052265192987	-0.0626957521799419	-0.0793053105230883	0.1810587877865684	1.805365
